event_id,rainfall_mm,shape,dt_s,horizon_h,curve_number,lag_min,discharge_coefficient,rainfall_total_mm,parking_runoff_m3,direct_rain_m3,total_inflow_m3,runoff_generation_error_m3,transform_error_m3,inflow_tail_end_h,baseline_peak_m3_s,baseline_time_to_peak_min,design_id,storage_depth_m,capacity_m3,outlet_side_mm,peak_downstream_m3_s,peak_reduction_pct,time_to_peak_min,maximum_storage_m3,maximum_depth_m,overflow_m3,overflow_onset_min,controlled_discharge_m3,total_discharge_m3,residual_storage_m3,drawdown_h_after_rain,routing_balance_error_m3,routing_balance_relative_error,peak_pass,overflow_pass,drawdown_pass,simulation_runtime_s,all_pass
25mm_back_loaded,25.0,back_loaded,15.0,30.0,98.0,10.0,0.62,25.0,78.80595469107675,5.0,83.80595469107676,1.4210854715202004e-14,-2.842170943040401e-14,1.8416666666666666,0.04076408891913183,59.875,h0.900_o60,0.9,180.0,60.0,0.005627915005604699,86.1939389427557,80.125,70.87779703896815,0.35438898519484074,0.0,,83.54843539553899,83.54843539553899,0.2575192907690666,11.46470281007179,4.768709260805082e-09,5.6901795085842866e-11,True,True,True,0.04649154201615602,True
25mm_back_loaded,25.0,back_loaded,15.0,30.0,98.0,10.0,0.62,25.0,78.80595469107675,5.0,83.80595469107676,1.4210854715202004e-14,-2.842170943040401e-14,1.8416666666666666,0.04076408891913183,59.875,h0.900_o80,0.9,180.0,80.0,0.009323398668334983,77.12840169976367,76.875,64.39179949223877,0.3219589974611939,0.0,,83.67060871940343,83.67060871940343,0.1353459715061203,7.8232314037447175,1.6721088402782414e-10,1.9952148346044425e-12,True,True,True,0.04633954097516835,True
25mm_back_loaded,25.0,back_loaded,15.0,30.0,98.0,10.0,0.62,25.0,78.80595469107675,5.0,83.80595469107676,1.4210854715202004e-14,-2.842170943040401e-14,1.8416666666666666,0.04076408891913183,59.875,h0.900_o100,0.9,180.0,100.0,0.013427961222981512,67.0593368353699,74.625,58.00659496451205,0.29003297482256024,0.0,,83.72104287585213,83.72104287585213,0.08491181509408818,5.93006068915613,1.305409114138456e-10,1.5576567547621404e-12,True,True,True,0.05036395799834281,True
50mm_uniform,50.0,uniform,15.0,60.0,98.0,10.0,0.62,50.0,177.10337120827512,10.000000000000002,187.10337120827515,0.0,-2.842170943040401e-14,1.8416666666666666,0.05747165870504172,59.875,h0.150_o40,0.15,30.0,40.0,0.05747165870504176,-6.661338147750939e-14,59.875,30.0,0.15,149.73367092816596,25.25,37.24345030700355,186.97712123516956,0.12624997293478826,37.78055350023478,1.7085541315076114e-10,9.131605275063296e-13,False,False,False,0.13503083400428295,False
50mm_uniform,50.0,uniform,15.0,30.0,98.0,10.0,0.62,50.0,177.10337120827512,10.000000000000002,187.10337120827515,0.0,-2.842170943040401e-14,1.8416666666666666,0.05747165870504172,59.875,h0.150_o60,0.15,30.0,60.0,0.05747165870504176,-6.661338147750939e-14,59.875,30.0,0.15,142.2666651040406,25.5,44.61859023835699,186.88525534239758,0.2181158654704678,24.48583774121631,4.070965786695524e-10,2.175784305972716e-12,False,False,False,0.045222457963973284,False
50mm_uniform,50.0,uniform,15.0,30.0,98.0,10.0,0.62,50.0,177.10337120827512,10.000000000000002,187.10337120827515,0.0,-2.842170943040401e-14,1.8416666666666666,0.05747165870504172,59.875,h0.150_o80,0.15,30.0,80.0,0.05747165870504176,-6.661338147750939e-14,59.875,30.0,0.15,133.27591661968802,26.0,53.702542027817074,186.97845864750505,0.12491256059793261,18.227655396904296,1.721379011554447e-10,9.200149630859854e-13,False,False,True,0.045439791050739586,False
50mm_uniform,50.0,uniform,15.0,30.0,98.0,10.0,0.62,50.0,177.10337120827512,10.000000000000002,187.10337120827515,0.0,-2.842170943040401e-14,1.8416666666666666,0.05747165870504172,59.875,h0.150_o100,0.15,30.0,100.0,0.05747165870504176,-6.661338147750939e-14,59.875,30.0,0.15,123.36979376047543,26.25,63.65222708658856,187.02202084706397,0.08135036108858719,14.571775477517512,1.2259158965743921e-10,6.552078076721328e-13,False,False,True,0.04839175008237362,False
50mm_uniform,50.0,uniform,15.0,60.0,98.0,10.0,0.62,50.0,177.10337120827512,10.000000000000002,187.10337120827515,0.0,-2.842170943040401e-14,1.8416666666666666,0.05747165870504172,59.875,h0.300_o40,0.3,60.0,40.0,0.05747165870504176,-6.661338147750939e-14,59.875,60.0,0.3,117.1587129830305,35.5,69.79867098159463,186.95738396462508,0.14598724471621352,30.534024380491637,-1.0661730664995872e-09,5.698310295610712e-12,False,False,False,0.13644887506961823,False
50mm_uniform,50.0,uniform,15.0,30.0,98.0,10.0,0.62,50.0,177.10337120827512,10.000000000000002,187.10337120827515,0.0,-2.842170943040401e-14,1.8416666666666666,0.05747165870504172,59.875,h0.300_o60,0.3,60.0,60.0,0.05747165870504176,-6.661338147750939e-14,59.875,60.0,0.3,106.83759645723593,36.25,80.01768721277797,186.85528367001388,0.2480875363446538,18.74349330038525,1.9166199183295873e-09,1.0243641821910795e-11,False,False,True,0.04544712498318404,False
50mm_uniform,50.0,uniform,15.0,30.0,98.0,10.0,0.62,50.0,177.10337120827512,10.000000000000002,187.10337120827515,0.0,-2.842170943040401e-14,1.8416666666666666,0.05747165870504172,59.875,h0.300_o80,0.3,60.0,80.0,0.05747165870504176,-6.661338147750939e-14,59.875,60.0,0.3,94.0509224182307,37.25,92.91809045538793,186.9690128736186,0.1343583344873784,13.574433616104885,1.6914694644931672e-10,9.040293895134035e-13,False,False,True,0.047130165970884264,False
