event_id,rainfall_mm,shape,dt_s,horizon_h,curve_number,lag_min,discharge_coefficient,rainfall_total_mm,parking_runoff_m3,direct_rain_m3,total_inflow_m3,runoff_generation_error_m3,transform_error_m3,inflow_tail_end_h,baseline_peak_m3_s,baseline_time_to_peak_min,design_id,storage_depth_m,capacity_m3,outlet_side_mm,peak_downstream_m3_s,peak_reduction_pct,time_to_peak_min,maximum_storage_m3,maximum_depth_m,overflow_m3,overflow_onset_min,controlled_discharge_m3,total_discharge_m3,residual_storage_m3,drawdown_h_after_rain,routing_balance_error_m3,routing_balance_relative_error,peak_pass,overflow_pass,drawdown_pass,simulation_runtime_s,all_pass
50mm_back_loaded,50.0,back_loaded,3.75,30.0,98.0,10.0,0.62,50.0,177.10337120827518,10.0,187.10337120827518,0.0,0.0,1.8354166666666667,0.08563858368271136,59.96875,h0.750_o100,0.75,150.0,100.0,0.02193705651583693,74.38414372064683,76.15625,137.72466861918673,0.6886233430959336,0.0,,187.01070755116749,187.01070755116749,0.09266366049678046,7.807206582686581,-3.389087815941494e-09,1.8113451372123656e-11,True,True,True,0.18007875001057982,True
50mm_back_loaded,50.0,back_loaded,3.75,30.0,98.0,10.0,0.62,50.0,177.10337120827518,10.0,187.10337120827518,0.0,0.0,1.8354166666666667,0.08563858368271136,59.96875,h0.900_o40,0.9,180.0,40.0,0.004066772303081383,95.2512382524346,86.46875,175.3860266863248,0.8769301334316241,0.0,,185.33927426933258,185.33927426933258,1.7640969389969408,28.83803222081575,-5.434031002948814e-11,2.9042934757706165e-13,True,True,False,0.20498537493404,False
50mm_back_loaded,50.0,back_loaded,3.75,30.0,98.0,10.0,0.62,50.0,177.10337120827518,10.0,187.10337120827518,0.0,0.0,1.8354166666666667,0.08563858368271136,59.96875,h0.900_o60,0.9,180.0,60.0,0.008792484915761808,89.73303324546127,81.78125,164.25820794927077,0.8212910397463539,0.0,,186.76463187989515,186.76463187989515,0.3387393287820788,15.080684851844747,-4.0204950479960644e-10,2.1488095174515202e-12,True,True,True,0.19471995905041695,True
50mm_back_loaded,50.0,back_loaded,3.75,30.0,98.0,10.0,0.62,50.0,177.10337120827518,10.0,187.10337120827518,0.0,0.0,1.8354166666666667,0.08563858368271136,59.96875,h0.900_o80,0.9,180.0,80.0,0.014878154166219317,82.6268096383489,78.53125,151.39922981482408,0.7569961490741204,0.0,,186.94727307448272,186.94727307448272,0.15609813520991725,9.837257669498902,-1.4174627305241216e-09,7.575826781583027e-12,True,True,True,0.17881491594016552,True
50mm_back_loaded,50.0,back_loaded,3.75,30.0,98.0,10.0,0.62,50.0,177.10337120827518,10.0,187.10337120827518,0.0,0.0,1.8354166666666667,0.08563858368271136,59.96875,h0.900_o100,0.9,180.0,100.0,0.02193705651583693,74.38414372064683,76.15625,137.72466861918673,0.6886233430959336,0.0,,187.01070755116749,187.01070755116749,0.09266366049678046,7.196383531906721,-3.389087815941494e-09,1.8113451372123656e-11,True,True,True,0.21214933297596872,True
100mm_uniform,100.0,uniform,3.75,60.0,98.0,10.0,0.62,100.0,376.1503888716483,20.0,396.15038887164826,0.0,5.684341886080802e-14,1.8354166666666667,0.1161895439923202,59.96875,h0.150_o40,0.15,30.0,40.0,0.11618954399231995,2.1094237467877974e-13,59.96875,30.0,0.15,357.9711852245098,17.4375,38.052767704514295,396.02395292902406,0.1264359426312915,37.82701764426632,-7.093381437783819e-12,1.7905779312719687e-14,False,False,False,0.5151999170193449,False
100mm_uniform,100.0,uniform,3.75,30.0,98.0,10.0,0.62,100.0,376.1503888716483,20.0,396.15038887164826,0.0,5.684341886080802e-14,1.8354166666666667,0.1161895439923202,59.96875,h0.150_o60,0.15,30.0,60.0,0.11618954399231995,2.1094237467877974e-13,59.96875,30.0,0.15,349.4395510033236,17.5625,46.49199440650206,395.9315454098256,0.2188434617884318,24.53755423148938,3.4211994348609664e-11,8.636112776780403e-14,False,False,False,0.17525091697461903,False
100mm_uniform,100.0,uniform,3.75,30.0,98.0,10.0,0.62,100.0,376.1503888716483,20.0,396.15038887164826,0.0,5.684341886080802e-14,1.8354166666666667,0.1161895439923202,59.96875,h0.150_o80,0.15,30.0,80.0,0.11618954399231995,2.1094237467877974e-13,59.96875,30.0,0.15,338.9933389035535,17.6875,57.031709200716286,396.0250481042698,0.12534076682449213,18.28161559145034,5.540397030046051e-10,1.3985590285110451e-12,False,False,True,0.17035608307924122,False
100mm_uniform,100.0,uniform,3.75,30.0,98.0,10.0,0.62,100.0,376.1503888716483,20.0,396.15038887164826,0.0,5.684341886080802e-14,1.8354166666666667,0.1161895439923202,59.96875,h0.150_o100,0.15,30.0,100.0,0.11618954399231995,2.1094237467877974e-13,59.96875,30.0,0.15,327.29760265635036,17.8125,68.77115377513935,396.06875643148976,0.0816324377731578,14.626879612238733,2.385399724968984e-09,6.02144991391602e-12,False,False,True,0.17417104204650968,False
100mm_uniform,100.0,uniform,3.75,60.0,98.0,10.0,0.62,100.0,376.1503888716483,20.0,396.15038887164826,0.0,5.684341886080802e-14,1.8354166666666667,0.1161895439923202,59.96875,h0.300_o40,0.3,60.0,40.0,0.1161895439923209,-5.995204332975845e-13,59.96875,60.0,0.3,324.77455248969113,23.1875,71.22960164113782,396.00415413082897,0.14623474084390356,30.584888023996818,-2.460812109639221e-11,6.21181293459873e-14,False,False,False,0.5235369170550257,False
100mm_uniform,100.0,uniform,3.75,30.0,98.0,10.0,0.62,100.0,376.1503888716483,20.0,396.15038887164826,0.0,5.684341886080802e-14,1.8354166666666667,0.1161895439923202,59.96875,h0.300_o60,0.3,60.0,60.0,0.1161895439923209,-5.995204332975845e-13,59.96875,60.0,0.3,312.5260370871326,23.375,83.3753475905509,395.9013846776835,0.24900419408754562,18.79848468423793,-1.2272341476382564e-10,3.097899641431066e-13,False,False,True,0.1766903749667108,False
