event_id,design_id,coarse_dt_s,fine_dt_s,peak_downstream_m3_s_relative_change,maximum_storage_m3_relative_change,baseline_peak_m3_s_relative_change,overflow_change_m3,overflow_onset_change_s,overflow_classification_stable,drawdown_change_s,acceptance_stable,peak_storage_converged
50mm_uniform,h0.600_o40,30.0,15.0,0.00014617723197815388,0.0,0.00014617723198708725,0.07308098419952813,15.0,True,49.53394434123197,True,True
50mm_uniform,h0.600_o60,30.0,15.0,0.00014617723197815388,0.0,0.00014617723198708725,0.13272134900527277,15.0,True,48.9940437745652,True,True
50mm_uniform,h0.600_o80,30.0,15.0,0.0001461772319782746,0.0,0.00014617723198708725,0.19259791238551216,15.0,True,48.62863088829883,True,True
50mm_uniform,h0.600_o100,30.0,15.0,0.025336729603364833,0.0,0.00014617723198708725,0.2460474443524987,15.0,True,48.56793909246662,True,False
50mm_uniform,h0.750_o40,30.0,15.0,0.005373154334214269,0.0,0.00014617723198708725,0.08038241774241683,15.0,True,47.66521772838104,True,True
50mm_uniform,h0.750_o60,30.0,15.0,0.012781811619609746,0.0,0.00014617723198708725,0.1445036685123533,15.0,True,47.07678527728305,True,False
50mm_uniform,h0.750_o80,30.0,15.0,0.0007299278683214473,0.0013783386096290137,0.00014617723198708725,0.0,,True,33.115549915986264,True,True
50mm_uniform,h0.750_o100,30.0,15.0,0.0009927318427997382,0.0018288109939450386,0.00014617723198708725,0.0,,True,35.11981480561204,True,True
50mm_uniform,h0.900_o40,30.0,15.0,0.00024446683620780486,0.00047757401033696667,0.00014617723198708725,0.0,,True,25.324695969612776,True,True
50mm_uniform,h0.900_o60,30.0,15.0,0.000462168296461918,0.0008894058328321871,0.00014617723198708725,0.0,,True,28.618221648278563,True,True
50mm_uniform,h0.900_o80,30.0,15.0,0.0007299278683214473,0.0013783386096290137,0.00014617723198708725,0.0,,True,31.069404128487577,True,True
50mm_uniform,h0.900_o100,30.0,15.0,0.0009927318427997382,0.0018288109939450386,0.00014617723198708725,0.0,,True,33.065702850080925,True,True
50mm_front_loaded,h0.150_o40,30.0,15.0,0.0024444782129878747,0.0,0.002444478212986925,0.037830762879849544,0.0,True,59.53410703856434,True,True
50mm_front_loaded,h0.150_o60,30.0,15.0,0.0024444782129878747,0.0,0.002444478212986925,0.07023452921666262,15.0,True,59.276232044898336,True,True
50mm_front_loaded,h0.150_o80,30.0,15.0,0.0024444782129878747,0.0,0.002444478212986925,0.1045322021471975,15.0,True,58.87066427779075,True,True
50mm_front_loaded,h0.150_o100,30.0,15.0,0.0024444782129878747,0.0,0.002444478212986925,0.13648954466378882,0.0,True,58.61592589649618,True,True
50mm_front_loaded,h0.300_o40,30.0,15.0,0.0025473289615414456,0.0,0.002444478212986925,0.050979302595962395,15.0,True,53.32507648822258,True,True
50mm_front_loaded,h0.300_o60,30.0,15.0,0.002629067570309093,0.0,0.002444478212986925,0.09285118511637336,15.0,True,52.80576078204717,True,True
50mm_front_loaded,h0.300_o80,30.0,15.0,0.002675961388165079,0.0,0.002444478212986925,0.13586988457365123,15.0,True,52.37419247545816,True,True
50mm_front_loaded,h0.300_o100,30.0,15.0,0.004269321975906608,0.0,0.002444478212986925,0.1782029898758566,0.0,True,52.292393915065816,True,True
50mm_front_loaded,h0.450_o40,30.0,15.0,0.002537651177082546,0.0,0.002444478212986925,0.05833868676801046,15.0,True,49.27058527818815,True,True
50mm_front_loaded,h0.450_o60,30.0,15.0,0.006718940162917415,0.0,0.002444478212986925,0.10500097010933018,0.0,True,48.77890700138181,True,True
50mm_front_loaded,h0.450_o80,30.0,15.0,0.002934154676818435,0.0,0.002444478212986925,0.1540738039839198,15.0,True,48.703500863472016,True,True
50mm_front_loaded,h0.450_o100,30.0,15.0,0.013494247650122892,0.0,0.002444478212986925,0.1936230947293609,15.0,True,48.41675278016524,True,False
50mm_front_loaded,h0.600_o40,30.0,15.0,0.008446410839646422,0.0,0.002444478212986925,0.06401718671485668,0.0,True,46.45639747897832,True,True
50mm_front_loaded,h0.600_o60,30.0,15.0,0.002759966202973843,0.0,0.002444478212986925,0.11424629177992074,15.0,True,46.07666141887776,True,True
50mm_front_loaded,h0.600_o80,30.0,15.0,0.011204243978328608,0.0,0.002444478212986925,0.16138293962083594,0.0,True,45.80317052599483,True,False
50mm_front_loaded,h0.600_o100,30.0,15.0,0.021255209715029977,0.0,0.002444478212986925,0.1987764286124083,15.0,True,45.86575434443603,True,False
50mm_front_loaded,h0.750_o40,30.0,15.0,0.003265215401038571,0.0,0.002444478212986925,0.06959414478853887,15.0,True,44.578493550707776,True,True
50mm_front_loaded,h0.750_o60,30.0,15.0,0.030488396636939596,0.0,0.002444478212986925,0.12106091822053422,15.0,True,44.06531504995783,True,False
50mm_front_loaded,h0.750_o80,30.0,15.0,0.0005955502066471839,0.001124004312260512,0.002444478212986925,0.0,,True,32.8319464281563,True,True
50mm_front_loaded,h0.750_o100,30.0,15.0,0.0008160603227076685,0.0015015572690582149,0.002444478212986925,0.0,,True,34.82368039325365,True,True
50mm_front_loaded,h0.900_o40,30.0,15.0,0.00021137974942558277,0.00041292620287891157,0.002444478212986925,0.0,,True,25.083989881514412,True,True
50mm_front_loaded,h0.900_o60,30.0,15.0,0.0003889837998766555,0.0007484525407766092,0.002444478212986925,0.0,,True,28.349352554818807,True,True
50mm_front_loaded,h0.900_o80,30.0,15.0,0.0005955502066471839,0.001124004312260512,0.002444478212986925,0.0,,True,30.78795270951673,True,True
50mm_front_loaded,h0.900_o100,30.0,15.0,0.0008160603227076685,0.0015015572690582149,0.002444478212986925,0.0,,True,32.78204240549485,True,True
50mm_back_loaded,h0.150_o40,30.0,15.0,0.0033112266029331067,0.0,0.003311226602934403,0.043895954567744866,0.0,True,64.4755031926195,True,True
50mm_back_loaded,h0.150_o60,30.0,15.0,0.0033112266029331067,0.0,0.003311226602934403,0.08291184723159972,15.0,True,64.11432606853253,True,True
50mm_back_loaded,h0.150_o80,30.0,15.0,0.0033112266029331067,0.0,0.003311226602934403,0.12557044073446377,15.0,True,63.81988607293465,True,True
50mm_back_loaded,h0.150_o100,30.0,15.0,0.0033112266029331067,0.0,0.003311226602934403,0.16794510822077768,15.0,True,63.55764794879093,True,True
50mm_back_loaded,h0.300_o40,30.0,15.0,0.0033112266029331067,0.0,0.003311226602934403,0.06031600922241864,15.0,True,58.21605526563616,True,True
50mm_back_loaded,h0.300_o60,30.0,15.0,0.0033112266029331067,0.0,0.003311226602934403,0.11329361882475553,15.0,True,57.61074250534932,True,True
50mm_back_loaded,h0.300_o80,30.0,15.0,0.0033112266029329445,0.0,0.003311226602934403,0.17079107982931419,0.0,True,57.16997436917097,True,True
50mm_back_loaded,h0.300_o100,30.0,15.0,0.0033112266029331067,0.0,0.003311226602934403,0.23145223472822352,0.0,True,57.076202560478606,True,True
50mm_back_loaded,h0.450_o40,30.0,15.0,0.003311226602938612,0.0,0.003311226602934403,0.0709548042024295,0.0,True,54.17870627494494,True,True
50mm_back_loaded,h0.450_o60,30.0,15.0,0.003311226602938612,0.0,0.003311226602934403,0.1328682301305264,0.0,True,53.63560305333692,True,True
50mm_back_loaded,h0.450_o80,30.0,15.0,0.003311226602938612,0.0,0.003311226602934403,0.20006206376488933,0.0,True,53.27316840892209,True,True
50mm_back_loaded,h0.450_o100,30.0,15.0,0.003311226602938612,0.0,0.003311226602934403,0.26951953831364506,0.0,True,53.186199979695914,True,True
50mm_back_loaded,h0.600_o40,30.0,15.0,0.0026039335462749082,0.0,0.003311226602934403,0.07969269435522364,0.0,True,51.39935011621901,True,True
50mm_back_loaded,h0.600_o60,30.0,15.0,0.0026039335462749082,0.0,0.003311226602934403,0.14895541346264451,0.0,True,50.954253641469904,True,True
50mm_back_loaded,h0.600_o80,30.0,15.0,0.005218574810655036,0.0,0.003311226602934403,0.22214307957502655,15.0,True,50.50759857991878,True,True
50mm_back_loaded,h0.600_o100,30.0,15.0,0.029202210324257495,0.0,0.003311226602934403,0.29660374717705906,15.0,True,50.40829201071091,True,False
50mm_back_loaded,h0.750_o40,30.0,15.0,0.034951391967958205,0.0,0.003311226602934403,0.08714682369065585,0.0,True,49.34739192570703,True,False
50mm_back_loaded,h0.750_o60,30.0,15.0,0.04364899824675865,0.0,0.003311226602934403,0.16146870785644474,0.0,True,48.85885442266016,True,False
50mm_back_loaded,h0.750_o80,30.0,15.0,0.09050504329151988,0.0,0.003311226602934403,0.23718157293424746,15.0,True,48.56035532640348,True,False
50mm_back_loaded,h0.750_o100,30.0,15.0,0.0011572081961279382,0.0021426548543916264,0.003311226602934403,0.0,,True,34.99563037606279,True,True
50mm_back_loaded,h0.900_o40,30.0,15.0,0.0002642831659776016,0.0005163915349119345,0.003311226602934403,0.0,,True,25.367834735720862,True,True
50mm_back_loaded,h0.900_o60,30.0,15.0,0.0005127246540503323,0.0009874735221580434,0.003311226602934403,0.0,,True,28.61502147581234,True,True
50mm_back_loaded,h0.900_o80,30.0,15.0,0.0008224008647355773,0.0015563373899458806,0.003311226602934403,0.0,,True,31.01013861921942,True,True
50mm_back_loaded,h0.900_o100,30.0,15.0,0.0011572081961279382,0.0021426548543916264,0.003311226602934403,0.0,,True,32.958006605688084,True,True
100mm_uniform,h0.150_o40,30.0,15.0,4.5076569223262276e-05,0.0,4.5076569223740056e-05,0.04794325568661861,15.0,True,65.56339480117401,True,True
100mm_uniform,h0.150_o60,30.0,15.0,4.5076569223262276e-05,0.0,4.5076569223740056e-05,0.09159521571928053,0.0,True,65.13377667804292,True,True
100mm_uniform,h0.150_o80,30.0,15.0,4.5076569223262276e-05,0.0,4.5076569223740056e-05,0.14075238639975396,0.0,True,64.84481325682623,True,True
100mm_uniform,h0.150_o100,30.0,15.0,4.5076569223262276e-05,0.0,4.5076569223740056e-05,0.1913070430777566,15.0,True,64.51365674117042,True,True
100mm_uniform,h0.300_o40,30.0,15.0,4.50765692212318e-05,0.0,4.5076569223740056e-05,0.06476266135859987,0.0,True,58.93824812922759,True,True
100mm_uniform,h0.300_o60,30.0,15.0,4.50765692212318e-05,0.0,4.5076569223740056e-05,0.12600200325675814,15.0,True,58.76526261537833,True,True
100mm_uniform,h0.300_o80,30.0,15.0,4.50765692212318e-05,0.0,4.5076569223740056e-05,0.1959802693516508,0.0,True,58.570598234590676,True,True
100mm_uniform,h0.300_o100,30.0,15.0,4.50765692212318e-05,0.0,4.5076569223740056e-05,0.2669331327726354,0.0,True,58.10867588098816,True,True
100mm_uniform,h0.450_o40,30.0,15.0,4.50765692212318e-05,0.0,4.5076569223740056e-05,0.07694844741109819,0.0,True,55.24111190005101,True,True
100mm_uniform,h0.450_o60,30.0,15.0,4.50765692212318e-05,0.0,4.5076569223740056e-05,0.14881834029961283,0.0,True,55.00733026269984,True,True
100mm_uniform,h0.450_o80,30.0,15.0,4.50765692212318e-05,0.0,4.5076569223740056e-05,0.2295874535504936,0.0,True,54.6548764401372,True,True
100mm_uniform,h0.450_o100,30.0,15.0,4.50765692212318e-05,0.0,4.5076569223740056e-05,0.31070235524074974,0.0,True,54.24498018954438,True,True
100mm_uniform,h0.600_o40,30.0,15.0,4.50765692212318e-05,0.0,4.5076569223740056e-05,0.08711255457211564,15.0,True,52.73911407321066,True,True
100mm_uniform,h0.600_o60,30.0,15.0,4.50765692212318e-05,0.0,4.5076569223740056e-05,0.1654979681173927,15.0,True,52.181137732853244,True,True
100mm_uniform,h0.600_o80,30.0,15.0,4.50765692212318e-05,0.0,4.5076569223740056e-05,0.2542191540040051,0.0,True,51.87685038659566,True,True
100mm_uniform,h0.600_o100,30.0,15.0,4.50765692212318e-05,0.0,4.5076569223740056e-05,0.3421077169006139,0.0,True,51.48057674609561,True,True
100mm_uniform,h0.750_o40,30.0,15.0,4.5076569225292925e-05,0.0,4.5076569223740056e-05,0.09396380311181929,15.0,True,50.316077567052275,True,True
100mm_uniform,h0.750_o60,30.0,15.0,4.5076569225292925e-05,0.0,4.5076569223740056e-05,0.17913776514868118,0.0,True,50.00872532432368,True,True
100mm_uniform,h0.750_o80,30.0,15.0,4.5076569225292925e-05,0.0,4.5076569223740056e-05,0.27294548852196954,0.0,True,49.63270818736376,True,True
100mm_uniform,h0.750_o100,30.0,15.0,4.5076569225292925e-05,0.0,4.5076569223740056e-05,0.3700863442030311,0.0,True,49.468986110530366,True,True
100mm_uniform,h0.900_o40,30.0,15.0,4.5076569225292925e-05,0.0,4.5076569223740056e-05,0.1008221471274453,15.0,True,48.59800743014233,True,True
100mm_uniform,h0.900_o60,30.0,15.0,4.5076569225292925e-05,0.0,4.5076569223740056e-05,0.19029945234194656,15.0,True,48.13808629953513,True,True
100mm_uniform,h0.900_o80,30.0,15.0,4.5076569225292925e-05,0.0,4.5076569223740056e-05,0.28851031933027116,0.0,True,47.797878757550905,True,True
100mm_uniform,h0.900_o100,30.0,15.0,4.5076569225292925e-05,0.0,4.5076569223740056e-05,0.3890319941499314,0.0,True,47.66209514639925,True,True
100mm_front_loaded,h0.150_o40,30.0,15.0,0.002440135898231473,0.0,0.002440135898231475,0.04365091416099176,0.0,True,62.41640042129575,True,True
100mm_front_loaded,h0.150_o60,30.0,15.0,0.002440135898231473,0.0,0.002440135898231475,0.08329400207924209,0.0,True,62.181353202359446,True,True
100mm_front_loaded,h0.150_o80,30.0,15.0,0.002440135898231652,0.0,0.002440135898231475,0.1268222171034381,15.0,True,61.7874219896791,True,True
100mm_front_loaded,h0.150_o100,30.0,15.0,0.002440135898231473,0.0,0.002440135898231475,0.1718605675746403,15.0,True,61.47454599318891,True,True
100mm_front_loaded,h0.300_o40,30.0,15.0,0.002440135898231473,0.0,0.002440135898231475,0.05881322116425736,15.0,True,55.831205972856424,True,True
100mm_front_loaded,h0.300_o60,30.0,15.0,0.002440135898231473,0.0,0.002440135898231475,0.11399486007741189,15.0,True,55.75742133923427,True,True
100mm_front_loaded,h0.300_o80,30.0,15.0,0.002440135898231473,0.0,0.002440135898231475,0.17668786416243165,0.0,True,55.52631540697419,True,True
100mm_front_loaded,h0.300_o100,30.0,15.0,0.002440135898231473,0.0,0.002440135898231475,0.2387877814891226,0.0,True,55.17209812705701,True,True
100mm_front_loaded,h0.450_o40,30.0,15.0,0.002440135898231473,0.0,0.002440135898231475,0.07000274725515965,0.0,True,52.260360116655136,True,True
100mm_front_loaded,h0.450_o60,30.0,15.0,0.002440135898231473,0.0,0.002440135898231475,0.13389638685168848,15.0,True,51.95522847568981,True,True
100mm_front_loaded,h0.450_o80,30.0,15.0,0.002440135898231473,0.0,0.002440135898231475,0.20438967301203093,0.0,True,51.63239101241217,True,True
100mm_front_loaded,h0.450_o100,30.0,15.0,0.002440135898231473,0.0,0.002440135898231475,0.2771338104664949,15.0,True,51.33201165620136,True,True
100mm_front_loaded,h0.600_o40,30.0,15.0,0.0025980871557358424,0.0,0.002440135898231475,0.07817295041166972,0.0,True,49.494752486299376,True,True
100mm_front_loaded,h0.600_o60,30.0,15.0,0.0024774131567227384,0.0,0.002440135898231475,0.14801231871425102,15.0,True,49.17276764137526,True,True
100mm_front_loaded,h0.600_o80,30.0,15.0,0.003187382065058087,0.0,0.002440135898231475,0.22370523941353326,0.0,True,48.780513433156614,True,True
100mm_front_loaded,h0.600_o100,30.0,15.0,0.0037120559913983967,0.0,0.002440135898231475,0.30098990111403623,0.0,True,48.55212630229815,True,True
100mm_front_loaded,h0.750_o40,30.0,15.0,0.0028835729826019855,0.0,0.002440135898231475,0.08457235527131957,15.0,True,47.2783968719213,True,True
100mm_front_loaded,h0.750_o60,30.0,15.0,0.0028347819011247744,0.0,0.002440135898231475,0.15925603847145453,15.0,True,47.005074982000394,True,True
100mm_front_loaded,h0.750_o80,30.0,15.0,0.0027604391284969144,0.0,0.002440135898231475,0.2408712499327521,15.0,True,46.70666845752436,True,True
100mm_front_loaded,h0.750_o100,30.0,15.0,0.016188834433016466,0.0,0.002440135898231475,0.3218924946675372,0.0,True,46.48479147420694,True,False
100mm_front_loaded,h0.900_o40,30.0,15.0,0.002473716353277973,0.0,0.002440135898231475,0.08990130289600984,15.0,True,45.46881010627857,True,True
100mm_front_loaded,h0.900_o60,30.0,15.0,0.0024571350492292258,0.0,0.002440135898231475,0.1684018447742801,15.0,True,45.171955407024456,True,True
100mm_front_loaded,h0.900_o80,30.0,15.0,0.0061925681033506395,0.0,0.002440135898231475,0.25245178033057414,0.0,True,44.88163394050915,True,True
100mm_front_loaded,h0.900_o100,30.0,15.0,0.006597870175580953,0.0,0.002440135898231475,0.3332165546534327,0.0,True,44.653888668060304,True,True
100mm_back_loaded,h0.150_o40,30.0,15.0,0.003109434229755422,0.0,0.0031094342297560613,0.04932818009200446,15.0,True,67.25309958671062,True,True
100mm_back_loaded,h0.150_o60,30.0,15.0,0.003109434229755422,0.0,0.0031094342297560613,0.09555764952744994,0.0,True,67.17682660644613,True,True
100mm_back_loaded,h0.150_o80,30.0,15.0,0.003109434229755262,0.0,0.0031094342297560613,0.14664427121351764,15.0,True,66.68980429508338,True,True
100mm_back_loaded,h0.150_o100,30.0,15.0,0.003109434229755422,0.0,0.0031094342297560613,0.19988780863599231,0.0,True,66.38509168912634,True,True
100mm_back_loaded,h0.300_o40,30.0,15.0,0.003109434229756702,0.0,0.0031094342297560613,0.06771728787106213,15.0,True,60.73273031508819,True,True
100mm_back_loaded,h0.300_o60,30.0,15.0,0.003109434229756702,0.0,0.0031094342297560613,0.1332376824876178,15.0,True,60.85148214063878,True,True
100mm_back_loaded,h0.300_o80,30.0,15.0,0.003109434229756702,0.0,0.0031094342297560613,0.205996832992696,0.0,True,60.347864303810184,True,True
100mm_back_loaded,h0.300_o100,30.0,15.0,0.003109434229756702,0.0,0.0031094342297560613,0.28525030058779066,0.0,True,60.13631212947814,True,True
100mm_back_loaded,h0.450_o40,30.0,15.0,0.003109434229756702,0.0,0.0031094342297560613,0.08158660817389318,15.0,True,57.278931927641,True,True
100mm_back_loaded,h0.450_o60,30.0,15.0,0.003109434229756702,0.0,0.0031094342297560613,0.15694989530743442,15.0,True,56.77118071316585,True,True
100mm_back_loaded,h0.450_o80,30.0,15.0,0.003109434229756702,0.0,0.0031094342297560613,0.24444102660191902,15.0,True,56.45345694137447,True,True
100mm_back_loaded,h0.450_o100,30.0,15.0,0.003109434229756702,0.0,0.0031094342297560613,0.33950247890328455,0.0,True,56.32133263265828,True,True
100mm_back_loaded,h0.600_o40,30.0,15.0,0.003109434229756702,0.0,0.0031094342297560613,0.09151444964646771,15.0,True,54.383387814758066,True,True
100mm_back_loaded,h0.600_o60,30.0,15.0,0.003109434229756702,0.0,0.0031094342297560613,0.17670977424495504,15.0,True,54.0144668684988,True,True
100mm_back_loaded,h0.600_o80,30.0,15.0,0.003109434229756702,0.0,0.0031094342297560613,0.2740556133192342,0.0,True,53.68022705516822,True,True
100mm_back_loaded,h0.600_o100,30.0,15.0,0.003109434229756702,0.0,0.0031094342297560613,0.3801618791195267,15.0,True,53.5635630803867,True,True
100mm_back_loaded,h0.750_o40,30.0,15.0,0.0031094342297594045,0.0,0.0031094342297560613,0.10032855533609109,15.0,True,52.2504517308505,True,True
100mm_back_loaded,h0.750_o60,30.0,15.0,0.0031094342297594045,0.0,0.0031094342297560613,0.1954363099300167,15.0,True,52.119692890531866,True,True
100mm_back_loaded,h0.750_o80,30.0,15.0,0.0031094342297594045,0.0,0.0031094342297560613,0.3007592298143038,0.0,True,51.693852668503126,True,True
100mm_back_loaded,h0.750_o100,30.0,15.0,0.0031094342297594045,0.0,0.0031094342297560613,0.4066496992503801,15.0,True,51.17415673495174,True,True
100mm_back_loaded,h0.900_o40,30.0,15.0,0.0031094342297594045,0.0,0.0031094342297560613,0.10804840142520789,15.0,True,50.479887700318216,True,True
100mm_back_loaded,h0.900_o60,30.0,15.0,0.0031094342297594045,0.0,0.0031094342297560613,0.20834649624876533,0.0,True,50.20773316771212,True,True
100mm_back_loaded,h0.900_o80,30.0,15.0,0.0031094342297594045,0.0,0.0031094342297560613,0.32056406908560575,0.0,True,49.80055729005102,True,True
100mm_back_loaded,h0.900_o100,30.0,15.0,0.0031094342297594045,0.0,0.0031094342297560613,0.43772075117860254,0.0,True,49.559026329682965,True,True
25mm_uniform,h0.150_o40,15.0,7.5,0.00020399609242179192,0.0,0.0002039960924122954,0.017560424467490066,0.0,True,29.845628104993693,True,True
25mm_uniform,h0.150_o60,15.0,7.5,0.00020399609242179192,0.0,0.0002039960924122954,0.031170816151231406,7.5,True,29.54879511736408,True,True
25mm_uniform,h0.150_o80,15.0,7.5,0.00020399609242179192,0.0,0.0002039960924122954,0.04435181705528635,7.5,True,29.351974427186178,True,True
25mm_uniform,h0.150_o100,15.0,7.5,0.0002039960924217919,0.0,0.0002039960924122954,0.05496428537896847,0.0,True,29.183706921324415,True,True
25mm_uniform,h0.300_o40,15.0,7.5,0.0002063460924798707,0.0,0.0002039960924122954,0.023239193418703508,0.0,True,26.59613116713473,True,True
25mm_uniform,h0.300_o60,15.0,7.5,0.0020850980874971966,0.0,0.0002039960924122954,0.04039868367188326,7.5,True,26.28392094504335,True,True
25mm_uniform,h0.300_o80,15.0,7.5,0.022036192988861968,0.0,0.0002039960924122954,0.054530973195675236,0.0,True,26.06665509376853,True,False
25mm_uniform,h0.300_o100,15.0,7.5,0.0006999037461321662,0.0011269712919180941,0.0002039960924122954,0.0,,True,21.347187317397953,True,True
25mm_uniform,h0.450_o40,15.0,7.5,0.0001727545266694061,0.0003270991421328167,0.0002039960924122954,0.0,,True,15.13400447269504,True,True
25mm_uniform,h0.450_o60,15.0,7.5,0.0003270503806768086,0.0005960200711303797,0.0002039960924122954,0.0,,True,16.800950121621128,True,True
25mm_uniform,h0.450_o80,15.0,7.5,0.000506903290103718,0.0008772897570863718,0.0002039960924122954,0.0,,True,18.044682224374498,True,True
25mm_uniform,h0.450_o100,15.0,7.5,0.0006999037461321662,0.0011269712919180941,0.0002039960924122954,0.0,,True,19.066647227742806,True,True
25mm_uniform,h0.600_o40,15.0,7.5,0.0001727545266694061,0.0003270991421328167,0.0002039960924122954,0.0,,True,13.516621686734709,True,True
25mm_uniform,h0.600_o60,15.0,7.5,0.0003270503806768086,0.0005960200711303797,0.0002039960924122954,0.0,,True,15.183747095873912,True,True
25mm_uniform,h0.600_o80,15.0,7.5,0.000506903290103718,0.0008772897570863718,0.0002039960924122954,0.0,,True,16.42734803585384,True,True
25mm_uniform,h0.600_o100,15.0,7.5,0.0006999037461321662,0.0011269712919180941,0.0002039960924122954,0.0,,True,17.44766246722307,True,True
25mm_uniform,h0.750_o40,15.0,7.5,0.0001727545266694061,0.0003270991421328167,0.0002039960924122954,0.0,,True,12.261790790148552,True,True
25mm_uniform,h0.750_o60,15.0,7.5,0.0003270503806768086,0.0005960200711303797,0.0002039960924122954,0.0,,True,13.929303249935288,True,True
25mm_uniform,h0.750_o80,15.0,7.5,0.000506903290103718,0.0008772897570863718,0.0002039960924122954,0.0,,True,15.17421608306293,True,True
25mm_uniform,h0.750_o100,15.0,7.5,0.0006999037461321662,0.0011269712919180941,0.0002039960924122954,0.0,,True,16.19569595102739,True,True
25mm_uniform,h0.900_o40,15.0,7.5,0.0001727545266694061,0.0003270991421328167,0.0002039960924122954,0.0,,True,11.236466073268048,True,True
25mm_uniform,h0.900_o60,15.0,7.5,0.0003270503806768086,0.0005960200711303797,0.0002039960924122954,0.0,,True,12.903407451511129,True,True
25mm_uniform,h0.900_o80,15.0,7.5,0.000506903290103718,0.0008772897570863718,0.0002039960924122954,0.0,,True,14.14970692867037,True,True
25mm_uniform,h0.900_o100,15.0,7.5,0.0006999037461321662,0.0011269712919180941,0.0002039960924122954,0.0,,True,15.171912559483047,True,True
25mm_front_loaded,h0.150_o40,15.0,7.5,0.01351713497064229,0.0,0.0010864390566288494,0.01560462086038683,0.0,True,28.305691547177503,True,False
25mm_front_loaded,h0.150_o60,15.0,7.5,0.0014776800549410605,0.0,0.0010864390566288494,0.02737647918924324,0.0,True,28.1145377525732,True,True
25mm_front_loaded,h0.150_o80,15.0,7.5,0.001653545328724984,0.0,0.0010864390566288494,0.03805851027910023,0.0,True,27.894080467058302,True,True
25mm_front_loaded,h0.150_o100,15.0,7.5,0.0018114246790975283,0.0,0.0010864390566288494,0.046935711860545126,0.0,True,27.828419597363308,True,True
25mm_front_loaded,h0.300_o40,15.0,7.5,0.005780636990105968,0.0,0.0010864390566288494,0.019971409130052464,0.0,True,25.0565331715336,True,True
25mm_front_loaded,h0.300_o60,15.0,7.5,0.0015639690636182135,0.0,0.0010864390566288494,0.033299459712916146,7.5,True,24.794788073656093,True,True
25mm_front_loaded,h0.300_o80,15.0,7.5,0.0004073194479346774,0.0007023935201313109,0.0010864390566288494,0.0,,True,20.23278200814289,True,True
25mm_front_loaded,h0.300_o100,15.0,7.5,0.00058367988106862,0.0009323475995058248,0.0010864390566288494,0.0,,True,21.27311498528357,True,True
25mm_front_loaded,h0.450_o40,15.0,7.5,0.0001465737563459873,0.0002774601997563618,0.0010864390566288494,0.0,,True,15.026126028584486,True,True
25mm_front_loaded,h0.450_o60,15.0,7.5,0.00026776274929098045,0.0004874047575146431,0.0010864390566288494,0.0,,True,16.69968223518623,True,True
25mm_front_loaded,h0.450_o80,15.0,7.5,0.0004073194479346774,0.0007023935201313109,0.0010864390566288494,0.0,,True,17.954236075001262,True,True
25mm_front_loaded,h0.450_o100,15.0,7.5,0.00058367988106862,0.0009323475995058248,0.0010864390566288494,0.0,,True,18.99546199750759,True,True
25mm_front_loaded,h0.600_o40,15.0,7.5,0.0001465737563459873,0.0002774601997563618,0.0010864390566288494,0.0,,True,13.409232054495135,True,True
25mm_front_loaded,h0.600_o60,15.0,7.5,0.00026776274929098045,0.0004874047575146431,0.0010864390566288494,0.0,,True,15.08236048840601,True,True
25mm_front_loaded,h0.600_o80,15.0,7.5,0.0004073194479346774,0.0007023935201313109,0.0010864390566288494,0.0,,True,16.336939076207102,True,True
25mm_front_loaded,h0.600_o100,15.0,7.5,0.00058367988106862,0.0009323475995058248,0.0010864390566288494,0.0,,True,17.378455177714258,True,True
25mm_front_loaded,h0.750_o40,15.0,7.5,0.0001465737563459873,0.0002774601997563618,0.0010864390566288494,0.0,,True,12.153486410232972,True,True
25mm_front_loaded,h0.750_o60,15.0,7.5,0.00026776274929098045,0.0004874047575146431,0.0010864390566288494,0.0,,True,13.827791025568104,True,True
25mm_front_loaded,h0.750_o80,15.0,7.5,0.0004073194479346774,0.0007023935201313109,0.0010864390566288494,0.0,,True,15.082022935482797,True,True
25mm_front_loaded,h0.750_o100,15.0,7.5,0.00058367988106862,0.0009323475995058248,0.0010864390566288494,0.0,,True,16.123300299454613,True,True
25mm_front_loaded,h0.900_o40,15.0,7.5,0.0001465737563459873,0.0002774601997563618,0.0010864390566288494,0.0,,True,11.129054530567828,True,True
25mm_front_loaded,h0.900_o60,15.0,7.5,0.00026776274929098045,0.0004874047575146431,0.0010864390566288494,0.0,,True,12.800580639498804,True,True
25mm_front_loaded,h0.900_o80,15.0,7.5,0.0004073194479346774,0.0007023935201313109,0.0010864390566288494,0.0,,True,14.05572418305887,True,True
25mm_front_loaded,h0.900_o100,15.0,7.5,0.00058367988106862,0.0009323475995058248,0.0010864390566288494,0.0,,True,15.097261875202506,True,True
25mm_back_loaded,h0.150_o40,15.0,7.5,0.0018927740532960159,0.0,0.0018927740532948272,0.019143061366285963,0.0,True,30.772493595566175,True,True
25mm_back_loaded,h0.150_o60,15.0,7.5,0.0018927740532960159,0.0,0.0018927740532948272,0.0347838737769095,7.5,True,30.482769672006782,True,True
25mm_back_loaded,h0.150_o80,15.0,7.5,0.0018927740532960159,0.0,0.0018927740532948272,0.05080164291192091,7.5,True,30.25823384234627,True,True
